"id","apofasal","apoperi_id","apoperico","aporico","date","estival","fasal","invernal","invertido","lleno","luna_id","nuevo","otonyal","perico","primaveral","selecto","soe_id","year"
696,0,,0,0,"0646-06-22 20:20:34",1,1,0,0,0,135796,1,0,0,0,0,2582,646
697,0,,0,0,"0650-06-22 19:28:16",1,1,0,0,1,32151,0,0,0,0,0,2598,650
698,0,,0,0,"0650-06-22 19:28:16",1,1,0,0,1,135994,0,0,0,0,0,2598,650
699,0,,0,0,"0651-09-23 23:15:24",0,1,0,0,0,32213,1,1,0,0,0,2603,651
700,0,,0,0,"0651-09-23 23:15:24",0,1,0,0,0,136056,1,1,0,0,0,2603,651
701,0,,0,0,"0651-12-21 23:06:43",0,1,1,0,0,32225,1,0,0,0,0,2604,651
702,0,,0,0,"0651-12-21 23:06:43",0,1,1,0,0,136068,1,0,0,0,0,2604,651
703,0,,0,0,"0654-06-22 18:42:47",1,1,0,0,0,32349,1,0,0,0,0,2614,654
704,0,,0,0,"0654-06-22 18:42:47",1,1,0,0,0,136192,1,0,0,0,0,2614,654
705,0,,0,0,"0655-09-23 22:37:50",0,1,0,0,1,32411,0,1,0,0,0,2619,655
706,0,,0,0,"0655-09-23 22:37:50",0,1,0,0,1,136254,0,1,0,0,0,2619,655
707,0,,0,0,"0655-12-21 22:29:04",0,1,1,0,1,32423,0,0,0,0,0,2620,655
708,0,,0,0,"0655-12-21 22:29:04",0,1,1,0,1,136266,0,0,0,0,0,2620,655
709,0,,0,0,"0659-12-21 21:59:24",0,1,1,0,0,32621,1,0,0,0,0,2636,659
710,0,,0,0,"0659-12-21 21:59:24",0,1,1,0,0,136464,1,0,0,0,0,2636,659
711,0,,0,0,"0660-03-20 14:12:13",0,1,0,0,0,32633,1,0,0,1,0,2637,660
712,0,,0,0,"0660-03-20 14:12:13",0,1,0,0,0,136476,1,0,0,1,0,2637,660
713,0,,0,0,"0664-03-20 13:26:49",0,1,0,0,1,32831,0,0,0,1,0,2653,664
714,0,,0,0,"0664-03-20 13:26:49",0,1,0,0,1,136674,0,0,0,1,0,2653,664
715,0,,0,0,"0665-06-22 10:31:31",1,1,0,0,0,32893,1,0,0,0,0,2658,665
716,0,,0,0,"0665-06-22 10:31:31",1,1,0,0,0,136736,1,0,0,0,0,2658,665
717,0,,0,0,"0668-03-20 12:24:40",0,1,0,0,0,33029,1,0,0,1,0,2669,668
718,0,,0,0,"0668-03-20 12:24:40",0,1,0,0,0,136872,1,0,0,1,0,2669,668
719,0,,0,0,"0669-06-22 09:32:41",1,1,0,0,1,33091,0,0,0,0,0,2674,669
720,0,,0,0,"0669-06-22 09:32:41",1,1,0,0,1,136934,0,0,0,0,0,2674,669
721,0,,0,0,"0670-09-23 13:50:43",0,1,0,0,0,33153,1,1,0,0,0,2679,670
722,0,,0,0,"0670-09-23 13:50:43",0,1,0,0,0,136996,1,1,0,0,0,2679,670
723,0,,0,0,"0670-12-21 13:54:14",0,1,1,0,0,33165,1,0,0,0,0,2680,670
724,0,,0,0,"0670-12-21 13:54:14",0,1,1,0,0,137008,1,0,0,0,0,2680,670
725,0,,0,0,"0673-06-22 08:50:24",1,1,0,0,0,33289,1,0,0,0,0,2690,673
726,0,,0,0,"0673-06-22 08:50:24",1,1,0,0,0,137132,1,0,0,0,0,2690,673
727,0,,0,0,"0674-09-23 13:05:41",0,1,0,0,1,33351,0,1,0,0,0,2695,674
728,0,,0,0,"0674-09-23 13:05:41",0,1,0,0,1,137194,0,1,0,0,0,2695,674
729,0,,0,0,"0674-12-21 13:12:42",0,1,1,0,1,33363,0,0,0,0,0,2696,674
730,0,,0,0,"0674-12-21 13:12:42",0,1,1,0,1,137206,0,0,0,0,0,2696,674
731,0,,0,0,"0675-03-21 05:20:15",0,1,0,0,1,33375,0,0,0,1,0,2697,675
732,0,,0,0,"0675-03-21 05:20:15",0,1,0,0,1,137218,0,0,0,1,0,2697,675
733,0,,0,0,"0679-03-21 04:35:38",0,1,0,0,0,33573,1,0,0,1,0,2713,679
734,0,,0,0,"0679-03-21 04:35:38",0,1,0,0,0,137416,1,0,0,1,0,2713,679
735,0,,0,0,"0683-03-21 03:56:01",0,1,0,0,1,33771,0,0,0,1,0,2729,683
736,0,,0,0,"0683-03-21 03:56:01",0,1,0,0,1,137614,0,0,0,1,0,2729,683
737,0,,0,0,"0684-06-22 00:37:24",1,1,0,0,0,33833,1,0,0,0,0,2734,684
738,0,,0,0,"0684-06-22 00:37:24",1,1,0,0,0,137676,1,0,0,0,0,2734,684
739,0,,0,0,"0688-06-21 23:49:03",1,1,0,0,1,34031,0,0,0,0,0,2750,688
740,0,,0,0,"0688-06-21 23:49:03",1,1,0,0,1,137874,0,0,0,0,0,2750,688
741,0,,0,0,"0689-09-23 04:22:52",0,1,0,0,0,34093,1,1,0,0,0,2755,689
742,0,,0,0,"0689-09-23 04:22:52",0,1,0,0,0,137936,1,1,0,0,0,2755,689
743,0,,0,0,"0689-12-21 04:30:11",0,1,1,0,0,34105,1,0,0,0,0,2756,689
744,0,,0,0,"0689-12-21 04:30:11",0,1,1,0,0,137948,1,0,0,0,0,2756,689
745,0,,0,0,"0693-09-23 03:41:15",0,1,0,0,1,34291,0,1,0,0,0,2771,693
746,0,,0,0,"0693-09-23 03:41:15",0,1,0,0,1,138134,0,1,0,0,0,2771,693
747,0,,0,0,"0693-12-21 04:01:43",0,1,1,0,1,34303,0,0,0,0,0,2772,693
748,0,,0,0,"0693-12-21 04:01:43",0,1,1,0,1,138146,0,0,0,0,0,2772,693
749,0,,0,0,"0694-03-20 19:39:54",0,1,0,0,1,34315,0,0,0,1,0,2773,694
750,0,,0,0,"0694-03-20 19:39:54",0,1,0,0,1,138158,0,0,0,1,0,2773,694
751,0,,0,0,"0698-03-20 19:06:33",0,1,0,0,0,34513,1,0,0,1,0,2789,698
752,0,,0,0,"0698-03-20 19:06:33",0,1,0,0,0,138356,1,0,0,1,0,2789,698
753,0,,0,0,"0702-03-21 18:13:07",0,1,0,0,1,34711,0,0,0,1,0,2805,702
754,0,,0,0,"0702-03-21 18:13:07",0,1,0,0,1,138554,0,0,0,1,0,2805,702
755,0,,0,0,"0703-06-23 14:50:54",1,1,0,0,0,34773,1,0,0,0,0,2810,703
756,0,,0,0,"0703-06-23 14:50:54",1,1,0,0,0,138616,1,0,0,0,0,2810,703
757,0,,0,0,"0707-06-23 13:59:16",1,1,0,0,1,34971,0,0,0,0,0,2826,707
758,0,,0,0,"0707-06-23 13:59:16",1,1,0,0,1,138814,0,0,0,0,0,2826,707
759,0,,0,0,"0708-09-23 18:48:42",0,1,0,0,0,35033,1,1,0,0,0,2831,708
760,0,,0,0,"0708-09-23 18:48:42",0,1,0,0,0,138876,1,1,0,0,0,2831,708
761,0,,0,0,"0708-12-21 19:22:30",0,1,1,0,0,35045,1,0,0,0,0,2832,708
762,0,,0,0,"0708-12-21 19:22:30",0,1,1,0,0,138888,1,0,0,0,0,2832,708
763,0,,0,0,"0712-09-23 18:08:00",0,1,0,0,1,35231,0,1,0,0,0,2847,712
764,0,,0,0,"0712-09-23 18:08:00",0,1,0,0,1,139074,0,1,0,0,0,2847,712
765,0,,0,0,"0712-12-21 18:39:20",0,1,1,0,1,35243,0,0,0,0,0,2848,712
766,0,,0,0,"0712-12-21 18:39:20",0,1,1,0,1,139086,0,0,0,0,0,2848,712
767,0,,0,0,"0713-03-21 10:06:20",0,1,0,0,1,35255,0,0,0,1,0,2849,713
768,0,,0,0,"0713-03-21 10:06:20",0,1,0,0,1,139098,0,0,0,1,0,2849,713
769,0,,0,0,"0716-09-23 17:34:46",0,1,0,0,0,35429,1,1,0,0,0,2863,716
770,0,,0,0,"0716-09-23 17:34:46",0,1,0,0,0,139272,1,1,0,0,0,2863,716
771,0,,0,0,"0717-03-21 09:27:50",0,1,0,0,0,35453,1,0,0,1,0,2865,717
772,0,,0,0,"0717-03-21 09:27:50",0,1,0,0,0,139296,1,0,0,1,0,2865,717
773,0,,0,0,"0722-06-23 05:09:42",1,1,0,0,0,35713,1,0,0,0,0,2886,722
774,0,,0,0,"0722-06-23 05:09:42",1,1,0,0,0,139556,1,0,0,0,0,2886,722
775,0,,0,0,"0726-06-23 04:11:36",1,1,0,0,1,35911,0,0,0,0,0,2902,726
776,0,,0,0,"0726-06-23 04:11:36",1,1,0,0,1,139754,0,0,0,0,0,2902,726
777,0,,0,0,"0727-09-24 09:16:24",0,1,0,0,0,35973,1,1,0,0,0,2907,727
778,0,,0,0,"0727-09-24 09:16:24",0,1,0,0,0,139816,1,1,0,0,0,2907,727
779,0,,0,0,"0727-12-22 10:07:24",0,1,1,0,0,35985,1,0,0,0,0,2908,727
780,0,,0,0,"0727-12-22 10:07:24",0,1,1,0,0,139828,1,0,0,0,0,2908,727
781,0,,0,0,"0731-09-24 08:38:27",0,1,0,0,1,36171,0,1,0,0,0,2923,731
782,0,,0,0,"0731-09-24 08:38:27",0,1,0,0,1,140014,0,1,0,0,0,2923,731
783,0,,0,0,"0731-12-22 09:31:05",0,1,1,0,1,36183,0,0,0,0,0,2924,731
784,0,,0,0,"0731-12-22 09:31:05",0,1,1,0,1,140026,0,0,0,0,0,2924,731
785,0,,0,0,"0732-03-21 00:40:13",0,1,0,0,1,36195,0,0,0,1,0,2925,732
786,0,,0,0,"0732-03-21 00:40:13",0,1,0,0,1,140038,0,0,0,1,0,2925,732
787,0,,0,0,"0735-09-24 07:59:53",0,1,0,0,0,36369,1,1,0,0,0,2939,735
788,0,,0,0,"0735-09-24 07:59:53",0,1,0,0,0,140212,1,1,0,0,0,2939,735
789,0,,0,0,"0735-12-22 08:54:43",0,1,1,0,0,36381,1,0,0,0,0,2940,735
790,0,,0,0,"0735-12-22 08:54:43",0,1,1,0,0,140224,1,0,0,0,0,2940,735
791,0,,0,0,"0736-03-21 00:02:03",0,1,0,0,0,36393,1,0,0,1,0,2941,736
792,0,,0,0,"0736-03-21 00:02:03",0,1,0,0,0,140236,1,0,0,1,0,2941,736
793,0,,0,0,"0741-06-22 19:10:37",1,1,0,0,0,36653,1,0,0,0,0,2962,741
794,0,,0,0,"0741-06-22 19:10:37",1,1,0,0,0,140496,1,0,0,0,0,2962,741
795,0,,0,0,"0742-09-24 00:37:06",0,1,0,0,1,36715,0,1,0,0,0,2967,742
796,0,,0,0,"0742-09-24 00:37:06",0,1,0,0,1,140558,0,1,0,0,0,2967,742
797,0,,0,0,"0745-06-22 18:23:11",1,1,0,0,1,36851,0,0,0,0,0,2978,745
798,0,,0,0,"0745-06-22 18:23:11",1,1,0,0,1,140694,0,0,0,0,0,2978,745
799,0,,0,0,"0746-09-23 23:42:07",0,1,0,0,0,36913,1,1,0,0,0,2983,746
800,0,,0,0,"0746-09-23 23:42:07",0,1,0,0,0,140756,1,1,0,0,0,2983,746
801,0,,0,0,"0746-12-22 00:45:32",0,1,1,0,0,36925,1,0,0,0,0,2984,746
802,0,,0,0,"0746-12-22 00:45:32",0,1,1,0,0,140768,1,0,0,0,0,2984,746
803,0,,0,0,"0749-06-22 17:41:51",1,1,0,0,0,37049,1,0,0,0,0,2994,749
804,0,,0,0,"0749-06-22 17:41:51",1,1,0,0,0,140892,1,0,0,0,0,2994,749
805,0,,0,0,"0750-09-23 23:17:36",0,1,0,0,1,37111,0,1,0,0,0,2999,750
806,0,,0,0,"0750-09-23 23:17:36",0,1,0,0,1,140954,0,1,0,0,0,2999,750
807,0,,0,0,"0750-12-22 00:14:46",0,1,1,0,1,37123,0,0,0,0,0,3000,750
808,0,,0,0,"0750-12-22 00:14:46",0,1,1,0,1,140966,0,0,0,0,0,3000,750
809,0,,0,0,"0751-03-21 15:04:42",0,1,0,0,1,37135,0,0,0,1,0,3001,751
810,0,,0,0,"0751-03-21 15:04:42",0,1,0,0,1,140978,0,0,0,1,0,3001,751
811,0,,0,0,"0754-12-21 23:40:01",0,1,1,0,0,37321,1,0,0,0,0,3016,754
812,0,,0,0,"0754-12-21 23:40:01",0,1,1,0,0,141164,1,0,0,0,0,3016,754
813,0,,0,0,"0755-03-21 14:33:00",0,1,0,0,0,37333,1,0,0,1,0,3017,755
814,0,,0,0,"0755-03-21 14:33:00",0,1,0,0,0,141176,1,0,0,1,0,3017,755
815,0,,0,0,"0760-06-22 09:23:29",1,1,0,0,0,37593,1,0,0,0,0,3038,760
816,0,,0,0,"0760-06-22 09:23:29",1,1,0,0,0,141436,1,0,0,0,0,3038,760
817,0,,0,0,"0761-09-23 15:08:34",0,1,0,0,1,37655,0,1,0,0,0,3043,761
818,0,,0,0,"0761-09-23 15:08:34",0,1,0,0,1,141498,0,1,0,0,0,3043,761
819,0,,0,0,"0764-06-22 08:27:55",1,1,0,0,1,37791,0,0,0,0,0,3054,764
820,0,,0,0,"0764-06-22 08:27:55",1,1,0,0,1,141634,0,0,0,0,0,3054,764
821,0,,0,0,"0765-09-23 14:19:11",0,1,0,0,0,37853,1,1,0,0,0,3059,765
822,0,,0,0,"0765-09-23 14:19:11",0,1,0,0,0,141696,1,1,0,0,0,3059,765
823,0,,0,0,"0765-12-21 15:33:54",0,1,1,0,0,37865,1,0,0,0,0,3060,765
824,0,,0,0,"0765-12-21 15:33:54",0,1,1,0,0,141708,1,0,0,0,0,3060,765
825,0,,0,0,"0768-06-22 07:52:18",1,1,0,0,0,37989,1,0,0,0,0,3070,768
826,0,,0,0,"0768-06-22 07:52:18",1,1,0,0,0,141832,1,0,0,0,0,3070,768
827,0,,0,0,"0769-09-23 13:44:32",0,1,0,0,1,38051,0,1,0,0,0,3075,769
828,0,,0,0,"0769-09-23 13:44:32",0,1,0,0,1,141894,0,1,0,0,0,3075,769
829,0,,0,0,"0769-12-21 15:02:06",0,1,1,0,1,38063,0,0,0,0,0,3076,769
830,0,,0,0,"0769-12-21 15:02:06",0,1,1,0,1,141906,0,0,0,0,0,3076,769
831,0,,0,0,"0770-03-21 05:38:18",0,1,0,0,1,38075,0,0,0,1,0,3077,770
832,0,,0,0,"0770-03-21 05:38:18",0,1,0,0,1,141918,0,0,0,1,0,3077,770
833,0,,0,0,"0773-12-21 14:18:35",0,1,1,0,0,38261,1,0,0,0,0,3092,773
834,0,,0,0,"0773-12-21 14:18:35",0,1,1,0,0,142104,1,0,0,0,0,3092,773
835,0,,0,0,"0774-03-21 04:50:10",0,1,0,0,0,38273,1,0,0,1,0,3093,774
836,0,,0,0,"0774-03-21 04:50:10",0,1,0,0,0,142116,1,0,0,1,0,3093,774
837,0,,0,0,"0775-06-23 00:28:08",1,1,0,0,1,38335,0,0,0,0,0,3098,775
838,0,,0,0,"0775-06-23 00:28:08",1,1,0,0,1,142178,0,0,0,0,0,3098,775
839,0,,0,0,"0778-03-21 04:06:03",0,1,0,0,1,38471,0,0,0,1,0,3109,778
840,0,,0,0,"0778-03-21 04:06:03",0,1,0,0,1,142314,0,0,0,1,0,3109,778
841,0,,0,0,"0779-06-22 23:37:52",1,1,0,0,0,38533,1,0,0,0,0,3114,779
842,0,,0,0,"0779-06-22 23:37:52",1,1,0,0,0,142376,1,0,0,0,0,3114,779
843,0,,0,0,"0780-09-23 05:33:40",0,1,0,0,1,38595,0,1,0,0,0,3119,780
844,0,,0,0,"0780-09-23 05:33:40",0,1,0,0,1,142438,0,1,0,0,0,3119,780
845,0,,0,0,"0780-12-21 07:02:26",0,1,1,0,1,38607,0,0,0,0,0,3120,780
846,0,,0,0,"0780-12-21 07:02:26",0,1,1,0,1,142450,0,0,0,0,0,3120,780
847,0,,0,0,"0783-06-22 22:45:58",1,1,0,0,1,38731,0,0,0,0,0,3130,783
848,0,,0,0,"0783-06-22 22:45:58",1,1,0,0,1,142574,0,0,0,0,0,3130,783
849,0,,0,0,"0784-09-23 04:52:19",0,1,0,0,0,38793,1,1,0,0,0,3135,784
850,0,,0,0,"0784-09-23 04:52:19",0,1,0,0,0,142636,1,1,0,0,0,3135,784
851,0,,0,0,"0784-12-21 06:13:33",0,1,1,0,0,38805,1,0,0,0,0,3136,784
852,0,,0,0,"0784-12-21 06:13:33",0,1,1,0,0,142648,1,0,0,0,0,3136,784
853,0,,0,0,"0788-12-21 05:52:27",0,1,1,0,1,39003,0,0,0,0,0,3152,788
854,0,,0,0,"0788-12-21 05:52:27",0,1,1,0,1,142846,0,0,0,0,0,3152,788
855,0,,0,0,"0789-03-20 20:01:38",0,1,0,0,1,39015,0,0,0,1,0,3153,789
856,0,,0,0,"0789-03-20 20:01:38",0,1,0,0,1,142858,0,0,0,1,0,3153,789
857,0,,0,0,"0793-03-20 19:20:54",0,1,0,0,0,39213,1,0,0,1,0,3169,793
858,0,,0,0,"0793-03-20 19:20:54",0,1,0,0,0,143056,1,0,0,1,0,3169,793
859,0,,0,0,"0794-06-22 14:49:37",1,1,0,0,1,39275,0,0,0,0,0,3174,794
860,0,,0,0,"0794-06-22 14:49:37",1,1,0,0,1,143118,0,0,0,0,0,3174,794
861,0,,0,0,"0797-03-20 18:24:51",0,1,0,0,1,39411,0,0,0,1,0,3185,797
862,0,,0,0,"0797-03-20 18:24:51",0,1,0,0,1,143254,0,0,0,1,0,3185,797
863,0,,0,0,"0798-06-22 13:54:06",1,1,0,0,0,39473,1,0,0,0,0,3190,798
864,0,,0,0,"0798-06-22 13:54:06",1,1,0,0,0,143316,1,0,0,0,0,3190,798
865,0,,0,0,"0799-09-23 20:03:14",0,1,0,0,1,39535,0,1,0,0,0,3195,799
866,0,,0,0,"0799-09-23 20:03:14",0,1,0,0,1,143378,0,1,0,0,0,3195,799
867,0,,0,0,"0799-12-21 21:51:26",0,1,1,0,1,39547,0,0,0,0,0,3196,799
868,0,,0,0,"0799-12-21 21:51:26",0,1,1,0,1,143390,0,0,0,0,0,3196,799
869,0,,0,0,"0802-06-22 12:57:06",1,1,0,0,1,39671,0,0,0,0,0,3206,802
870,0,,0,0,"0802-06-22 12:57:06",1,1,0,0,1,143514,0,0,0,0,0,3206,802
871,0,,0,0,"0803-09-23 19:17:35",0,1,0,0,0,39733,1,1,0,0,0,3211,803
872,0,,0,0,"0803-09-23 19:17:35",0,1,0,0,0,143576,1,1,0,0,0,3211,803
873,0,,0,0,"0803-12-21 21:06:23",0,1,1,0,0,39745,1,0,0,0,0,3212,803
874,0,,0,0,"0803-12-21 21:06:23",0,1,1,0,0,143588,1,0,0,0,0,3212,803
875,0,,0,0,"0804-03-20 11:06:30",0,1,0,0,0,39757,1,0,0,1,0,3213,804
876,0,,0,0,"0804-03-20 11:06:30",0,1,0,0,0,143600,1,0,0,1,0,3213,804
877,0,,0,0,"0807-09-23 18:40:53",0,1,0,0,1,39931,0,1,0,0,0,3227,807
878,0,,0,0,"0807-09-23 18:40:53",0,1,0,0,1,143774,0,1,0,0,0,3227,807
879,0,,0,0,"0807-12-21 20:30:39",0,1,1,0,1,39943,0,0,0,0,0,3228,807
880,0,,0,0,"0807-12-21 20:30:39",0,1,1,0,1,143786,0,0,0,0,0,3228,807
881,0,,0,0,"0808-03-20 10:32:57",0,1,0,0,1,39955,0,0,0,1,0,3229,808
882,0,,0,0,"0808-03-20 10:32:57",0,1,0,0,1,143798,0,0,0,1,0,3229,808
883,0,,0,0,"0812-03-20 09:42:27",0,1,0,0,0,40153,1,0,0,1,0,3245,812
884,0,,0,0,"0812-03-20 09:42:27",0,1,0,0,0,143996,1,0,0,1,0,3245,812
885,0,,0,0,"0813-06-22 04:56:38",1,1,0,0,1,40215,0,0,0,0,0,3250,813
886,0,,0,0,"0813-06-22 04:56:38",1,1,0,0,1,144058,0,0,0,0,0,3250,813
887,0,,0,0,"0817-06-22 04:05:42",1,1,0,0,0,40413,1,0,0,0,0,3266,817
888,0,,0,0,"0817-06-22 04:05:42",1,1,0,0,0,144256,1,0,0,0,0,3266,817
889,0,,0,0,"0818-12-21 12:26:57",0,1,1,0,1,40487,0,0,0,0,0,3272,818
890,0,,0,0,"0818-12-21 12:26:57",0,1,1,0,1,144330,0,0,0,0,0,3272,818
891,0,,0,0,"0822-09-23 09:51:40",0,1,0,0,0,40673,1,1,0,0,0,3287,822
892,0,,0,0,"0822-09-23 09:51:40",0,1,0,0,0,144516,1,1,0,0,0,3287,822
893,0,,0,0,"0822-12-21 11:52:29",0,1,1,0,0,40685,1,0,0,0,0,3288,822
894,0,,0,0,"0822-12-21 11:52:29",0,1,1,0,0,144528,1,0,0,0,0,3288,822
895,0,,0,0,"0823-03-21 01:32:33",0,1,0,0,0,40697,1,0,0,1,0,3289,823
896,0,,0,0,"0823-03-21 01:32:33",0,1,0,0,0,144540,1,0,0,1,0,3289,823
897,0,,0,0,"0826-09-23 09:09:14",0,1,0,0,1,40871,0,1,0,0,0,3303,826
898,0,,0,0,"0826-09-23 09:09:14",0,1,0,0,1,144714,0,1,0,0,0,3303,826
899,0,,0,0,"0826-12-21 11:17:29",0,1,1,0,1,40883,0,0,0,0,0,3304,826
900,0,,0,0,"0826-12-21 11:17:29",0,1,1,0,1,144726,0,0,0,0,0,3304,826
901,0,,0,0,"0827-03-21 01:09:14",0,1,0,0,1,40895,0,0,0,1,0,3305,827
902,0,,0,0,"0827-03-21 01:09:14",0,1,0,0,1,144738,0,0,0,1,0,3305,827
903,0,,0,0,"0831-03-21 00:17:36",0,1,0,0,0,41093,1,0,0,1,0,3321,831
904,0,,0,0,"0831-03-21 00:17:36",0,1,0,0,0,144936,1,0,0,1,0,3321,831
905,0,,0,0,"0832-06-21 19:08:12",1,1,0,0,1,41155,0,0,0,0,0,3326,832
906,0,,0,0,"0832-06-21 19:08:12",1,1,0,0,1,144998,0,0,0,0,0,3326,832
907,0,,0,0,"0836-06-21 18:04:42",1,1,0,0,0,41353,1,0,0,0,0,3342,836
908,0,,0,0,"0836-06-21 18:04:42",1,1,0,0,0,145196,1,0,0,0,0,3342,836
909,0,,0,0,"0837-09-23 01:00:15",0,1,0,0,1,41415,0,1,0,0,0,3347,837
910,0,,0,0,"0837-09-23 01:00:15",0,1,0,0,1,145258,0,1,0,0,0,3347,837
911,0,,0,0,"0841-09-23 00:20:10",0,1,0,0,0,41613,1,1,0,0,0,3363,841
912,0,,0,0,"0841-09-23 00:20:10",0,1,0,0,0,145456,1,1,0,0,0,3363,841
913,0,,0,0,"0841-12-21 02:34:08",0,1,1,0,0,41625,1,0,0,0,0,3364,841
914,0,,0,0,"0841-12-21 02:34:08",0,1,1,0,0,145468,1,0,0,0,0,3364,841
915,0,,0,0,"0842-03-20 16:08:44",0,1,0,0,0,41637,1,0,0,1,0,3365,842
916,0,,0,0,"0842-03-20 16:08:44",0,1,0,0,0,145480,1,0,0,1,0,3365,842
917,0,,0,0,"0845-09-22 23:46:26",0,1,0,0,1,41811,0,1,0,0,0,3379,845
918,0,,0,0,"0845-09-22 23:46:26",0,1,0,0,1,145654,0,1,0,0,0,3379,845
919,0,,0,0,"0845-12-21 01:58:20",0,1,1,0,1,41823,0,0,0,0,0,3380,845
920,0,,0,0,"0845-12-21 01:58:20",0,1,1,0,1,145666,0,0,0,0,0,3380,845
921,0,,0,0,"0846-03-20 15:26:14",0,1,0,0,1,41835,0,0,0,1,0,3381,846
922,0,,0,0,"0846-03-20 15:26:14",0,1,0,0,1,145678,0,0,0,1,0,3381,846
923,0,,0,0,"0851-06-22 09:18:13",1,1,0,0,1,42095,0,0,0,0,0,3402,851
924,0,,0,0,"0851-06-22 09:18:13",1,1,0,0,1,145938,0,0,0,0,0,3402,851
925,0,,0,0,"0855-06-22 08:18:54",1,1,0,0,0,42293,1,0,0,0,0,3418,855
926,0,,0,0,"0855-06-22 08:18:54",1,1,0,0,0,146136,1,0,0,0,0,3418,855
927,0,,0,0,"0856-09-22 15:32:42",0,1,0,0,1,42355,0,1,0,0,0,3423,856
928,0,,0,0,"0856-09-22 15:32:42",0,1,0,0,1,146198,0,1,0,0,0,3423,856
929,0,,0,0,"0859-06-22 07:32:32",1,1,0,0,1,42491,0,0,0,0,0,3434,859
930,0,,0,0,"0859-06-22 07:32:32",1,1,0,0,1,146334,0,0,0,0,0,3434,859
931,0,,0,0,"0860-09-22 14:51:44",0,1,0,0,0,42553,1,1,0,0,0,3439,860
932,0,,0,0,"0860-09-22 14:51:44",0,1,0,0,0,146396,1,1,0,0,0,3439,860
933,0,,0,0,"0860-12-20 17:23:10",0,1,1,0,0,42565,1,0,0,0,0,3440,860
934,0,,0,0,"0860-12-20 17:23:10",0,1,1,0,0,146408,1,0,0,0,0,3440,860
935,0,,0,0,"0861-03-20 06:35:52",0,1,0,0,0,42577,1,0,0,1,0,3441,861
936,0,,0,0,"0861-03-20 06:35:52",0,1,0,0,0,146420,1,0,0,1,0,3441,861
937,0,,0,0,"0864-09-22 14:13:04",0,1,0,0,1,42751,0,1,0,0,0,3455,864
938,0,,0,0,"0864-09-22 14:13:04",0,1,0,0,1,146594,0,1,0,0,0,3455,864
939,0,,0,0,"0864-12-20 16:45:14",0,1,1,0,1,42763,0,0,0,0,0,3456,864
940,0,,0,0,"0864-12-20 16:45:14",0,1,1,0,1,146606,0,0,0,0,0,3456,864
941,0,,0,0,"0865-03-20 05:56:19",0,1,0,0,1,42775,0,0,0,1,0,3457,865
942,0,,0,0,"0865-03-20 05:56:19",0,1,0,0,1,146618,0,0,0,1,0,3457,865
943,0,,0,0,"0869-03-20 05:03:45",0,1,0,0,0,42973,1,0,0,1,0,3473,869
944,0,,0,0,"0869-03-20 05:03:45",0,1,0,0,0,146816,1,0,0,1,0,3473,869
945,0,,0,0,"0870-06-21 23:31:05",1,1,0,0,1,43035,0,0,0,0,0,3478,870
946,0,,0,0,"0870-06-21 23:31:05",1,1,0,0,1,146878,0,0,0,0,0,3478,870
947,0,,0,0,"0871-09-23 06:45:42",0,1,0,0,0,43097,1,1,0,0,0,3483,871
948,0,,0,0,"0871-09-23 06:45:42",0,1,0,0,0,146940,1,1,0,0,0,3483,871
949,0,,0,0,"0874-06-21 22:32:03",1,1,0,0,0,43233,1,0,0,0,0,3494,874
950,0,,0,0,"0874-06-21 22:32:03",1,1,0,0,0,147076,1,0,0,0,0,3494,874
951,0,,0,0,"0875-09-23 05:54:26",0,1,0,0,1,43295,0,1,0,0,0,3499,875
952,0,,0,0,"0875-09-23 05:54:26",0,1,0,0,1,147138,0,1,0,0,0,3499,875
953,0,,0,0,"0875-12-21 08:41:02",0,1,1,0,1,43307,0,0,0,0,0,3500,875
954,0,,0,0,"0875-12-21 08:41:02",0,1,1,0,1,147150,0,0,0,0,0,3500,875
955,0,,0,0,"0878-06-21 21:54:55",1,1,0,0,1,43431,0,0,0,0,0,3510,878
956,0,,0,0,"0878-06-21 21:54:55",1,1,0,0,1,147274,0,0,0,0,0,3510,878
957,0,,0,0,"0879-09-23 05:21:51",0,1,0,0,0,43493,1,1,0,0,0,3515,879
958,0,,0,0,"0879-09-23 05:21:51",0,1,0,0,0,147336,1,1,0,0,0,3515,879
959,0,,0,0,"0879-12-21 08:04:08",0,1,1,0,0,43505,1,0,0,0,0,3516,879
960,0,,0,0,"0879-12-21 08:04:08",0,1,1,0,0,147348,1,0,0,0,0,3516,879
961,0,,0,0,"0883-12-21 07:33:54",0,1,1,0,1,43703,0,0,0,0,0,3532,883
962,0,,0,0,"0883-12-21 07:33:54",0,1,1,0,1,147546,0,0,0,0,0,3532,883
963,0,,0,0,"0884-03-19 20:20:21",0,1,0,0,1,43715,0,0,0,1,0,3533,884
964,0,,0,0,"0884-03-19 20:20:21",0,1,0,0,1,147558,0,0,0,1,0,3533,884
965,0,,0,0,"0888-03-19 19:39:03",0,1,0,0,0,43913,1,0,0,1,0,3549,888
966,0,,0,0,"0888-03-19 19:39:03",0,1,0,0,0,147756,1,0,0,1,0,3549,888
967,0,,0,0,"0889-06-21 13:46:29",1,1,0,0,1,43975,0,0,0,0,0,3554,889
